SalesID,InventoryID,QuantitySold,SalesDate,Price
SAL11420,INV01194,65,2021-09-05,168.12
SAL11421,INV12934,8,2023-12-05,30.4
SAL11422,INV06530,14,2024-09-22,388.24
SAL11423,INV05240,67,2025-08-25,149.51
SAL11424,INV01147,10,2024-04-03,298.92
SAL11425,INV00430,41,2025-05-07,127.25
SAL11426,INV12614,95,2023-12-12,197.82
SAL11427,INV08829,74,2022-05-31,249.51
SAL11428,INV14514,69,2023-10-14,11.66
SAL11429,INV01124,83,2025-12-17,392.29
SAL11430,INV13048,70,2021-07-04,275.64
SAL11431,INV01574,86,2022-05-03,212.68
SAL11432,INV04392,90,2024-05-13,29.29
SAL11433,INV03795,10,2021-09-08,490.65
SAL11434,INV11566,81,2025-05-03,364.36
SAL11435,INV07479,50,2025-07-11,230.5
SAL11436,INV06260,28,2022-10-04,182.66
SAL11437,INV08768,21,2022-11-06,134.09
SAL11438,INV06214,40,2025-09-01,19.36
SAL11439,INV01530,68,2024-04-11,158.47
SAL11440,INV13011,13,2025-02-18,462.54
SAL11441,INV05197,19,2023-03-10,276.22
SAL11442,INV10616,77,2025-07-09,278.63
SAL11443,INV06429,14,2025-03-13,92.26
SAL11444,INV00305,52,2025-03-04,386.53
SAL11445,INV00119,89,2022-04-29,134.92
SAL11446,INV14388,90,2023-05-17,96.12
SAL11447,INV12715,74,2022-03-23,134.7
SAL11448,INV04206,59,2021-10-23,369.85
SAL11449,INV01767,86,2021-08-07,171.63
SAL11450,INV02860,94,2021-12-25,319.95
SAL11451,INV12485,89,2022-03-15,253.11
SAL11452,INV12226,29,2022-07-17,183.02
SAL11453,INV09419,89,2023-06-20,198.11
SAL11454,INV07310,4,2023-04-17,332.74
SAL11455,INV14597,19,2022-06-05,295.07
SAL11456,INV02267,38,2025-11-03,479.04
SAL11457,INV08526,19,2024-04-22,207.16
SAL11458,INV12629,59,2021-04-25,249.31
SAL11459,INV00612,72,2023-10-02,444.31
SAL11460,INV06844,60,2023-12-29,348.92
SAL11461,INV08855,31,2023-02-07,268.07
SAL11462,INV04385,7,2024-12-03,488.95
SAL11463,INV02336,77,2021-08-20,293.54
SAL11464,INV14458,61,2022-10-11,257.13
SAL11465,INV08682,48,2024-01-23,204.1
SAL11466,INV10292,41,2023-05-18,466.48
SAL11467,INV13912,63,2023-08-31,208.9
SAL11468,INV02650,12,2024-10-30,195.79
SAL11469,INV13387,22,2022-05-20,151.6
SAL11470,INV09090,31,2022-07-23,172.45
SAL11471,INV12367,35,2025-12-07,296.84
SAL11472,INV11271,35,2025-05-26,230.18
SAL11473,INV12493,57,2021-10-24,185.45
SAL11474,INV03514,7,2023-01-14,423.05
SAL11475,INV07901,67,2023-09-01,214.63
SAL11476,INV03329,31,2025-01-05,216.5
SAL11477,INV14753,33,2023-01-24,218.43
SAL11478,INV00198,18,2025-08-10,266.03
SAL11479,INV04491,87,2022-09-24,134.69
SAL11480,INV08138,86,2021-02-13,247.01
SAL11481,INV02888,22,2024-08-14,297.28
SAL11482,INV09881,32,2024-05-25,439.34
SAL11483,INV14247,52,2021-03-13,129.49
SAL11484,INV05892,33,2025-09-20,149.75
SAL11485,INV08473,76,2025-02-23,125.77
SAL11486,INV04821,33,2024-09-18,429.58
SAL11487,INV06111,24,2025-06-25,91.35
SAL11488,INV02589,53,2021-04-22,123.26
SAL11489,INV06063,63,2024-11-15,402.69
SAL11490,INV14987,32,2025-06-04,74.89
SAL11491,INV11386,52,2024-10-07,279.22
SAL11492,INV11821,82,2022-05-06,260.13
SAL11493,INV14268,7,2022-06-03,12.05
SAL11494,INV01549,8,2024-02-06,399.6
SAL11495,INV06204,52,2023-02-27,495.44
SAL11496,INV07974,71,2022-09-26,373.54
SAL11497,INV06717,78,2024-08-01,372.34
SAL11498,INV06447,67,2024-12-05,201.35
SAL11499,INV13971,5,2023-01-14,237.4
SAL11500,INV04571,38,2025-07-22,139.48
SAL11501,INV03142,29,2024-11-04,489.64
SAL11502,INV03056,25,2021-09-07,490.53
SAL11503,INV03074,34,2024-01-01,76.22
SAL11504,INV02097,93,2025-11-11,157.9
SAL11505,INV13832,31,2022-04-30,244.53
SAL11506,INV14225,68,2025-10-23,182.74
SAL11507,INV08348,66,2023-06-26,430.49
SAL11508,INV13121,79,2023-03-07,77.89
SAL11509,INV04606,74,2021-01-17,176.31
SAL11510,INV03656,76,2023-03-16,325.65
SAL11511,INV06831,87,2022-06-08,414.17
SAL11512,INV03398,25,2022-09-09,218.22
SAL11513,INV10786,55,2021-07-04,488.52
SAL11514,INV04547,95,2025-08-12,37.12
SAL11515,INV06476,47,2025-03-30,97.97
SAL11516,INV13908,60,2022-04-28,479.33
SAL11517,INV01813,23,2022-09-02,296.5
SAL11518,INV10067,61,2022-03-07,383.61
SAL11519,INV09469,61,2025-10-27,459.28
SAL11520,INV04314,45,2025-12-29,148.5
SAL11521,INV01070,88,2021-11-25,49.24
SAL11522,INV00805,78,2023-06-18,306.01
SAL11523,INV05680,68,2024-07-17,256.28
SAL11524,INV07279,28,2022-10-12,164.53
SAL11525,INV04539,56,2025-12-07,446.78
SAL11526,INV05648,27,2025-07-22,280.21
SAL11527,INV09914,24,2025-04-20,130.11
SAL11528,INV09417,90,2024-08-12,427.8
SAL11529,INV10161,89,2023-04-13,13.88
SAL11530,INV05212,64,2025-06-05,142.88
SAL11531,INV07678,16,2021-03-11,303.26
SAL11532,INV01124,98,2022-07-16,477.13
SAL11533,INV04196,98,2025-11-10,118.47
SAL11534,INV05474,82,2021-06-14,177.12
SAL11535,INV04638,82,2025-08-13,29.02
SAL11536,INV14056,56,2025-05-16,292.22
SAL11537,INV01274,44,2023-10-04,308.86
SAL11538,INV03629,52,2023-08-23,386.81
SAL11539,INV00250,91,2025-02-18,384.09
SAL11540,INV06490,59,2023-04-26,16.74
SAL11541,INV06114,82,2025-09-19,467.36
SAL11542,INV06585,85,2022-11-13,396.8
SAL11543,INV14783,8,2025-01-09,145.24
SAL11544,INV02916,68,2023-05-16,152.03
SAL11545,INV01788,59,2025-12-01,477.69
SAL11546,INV02693,95,2025-08-07,182.42
SAL11547,INV09669,9,2021-07-25,475.31
SAL11548,INV09169,81,2025-08-16,409.29
SAL11549,INV05660,89,2021-11-25,401.1
SAL11550,INV04027,56,2024-12-01,343.26
SAL11551,INV10759,16,2022-06-19,141.23
SAL11552,INV00452,92,2023-11-03,451.13
SAL11553,INV04741,71,2021-05-16,119.58
SAL11554,INV01759,92,2022-12-22,154.58
SAL11555,INV09299,35,2023-05-12,267.52
SAL11556,INV02076,11,2024-05-18,214.24
SAL11557,INV05438,72,2025-02-02,305.45
SAL11558,INV14363,37,2025-07-24,466.2
SAL11559,INV13682,97,2024-01-27,284.62
SAL11560,INV03432,43,2025-02-19,332.15
SAL11561,INV08144,90,2022-11-01,142.83
SAL11562,INV08686,93,2023-07-18,321.9
SAL11563,INV08981,79,2024-11-24,229.33
SAL11564,INV08209,56,2021-02-26,126.69
SAL11565,INV10084,49,2025-04-10,92.04
SAL11566,INV06349,45,2021-04-17,29.06
SAL11567,INV06020,3,2024-08-06,118.71
SAL11568,INV06774,59,2024-08-06,146.98
SAL11569,INV12690,39,2022-01-12,222.24
SAL11570,INV06389,9,2024-07-14,313.08
SAL11571,INV05941,69,2023-06-28,66.39
SAL11572,INV00560,33,2025-06-09,188.99
SAL11573,INV03051,93,2024-08-05,215.21
SAL11574,INV12938,1,2021-10-06,243.79
SAL11575,INV07397,69,2021-01-07,85.54
SAL11576,INV09888,95,2023-04-01,345.7
SAL11577,INV03032,92,2022-02-14,186.88
SAL11578,INV02349,88,2024-07-10,344.75
SAL11579,INV04608,27,2022-09-18,405.33
SAL11580,INV11993,74,2022-10-05,457.08
SAL11581,INV10379,17,2024-03-25,128.55
SAL11582,INV13824,28,2021-06-18,428.6
SAL11583,INV13896,12,2021-08-15,483.37
SAL11584,INV04303,22,2021-11-20,375.83
SAL11585,INV13818,65,2022-05-27,270.81
SAL11586,INV06756,52,2023-11-24,220.63
SAL11587,INV03206,96,2025-01-01,362.58
SAL11588,INV07141,58,2025-04-22,174.83
SAL11589,INV04297,86,2025-08-29,136.9
SAL11590,INV11116,24,2024-08-22,210.9
SAL11591,INV11859,39,2025-04-12,376.91
SAL11592,INV12563,34,2021-09-24,81.11
SAL11593,INV14288,95,2025-10-01,453.64
SAL11594,INV12889,60,2024-05-01,38.6
SAL11595,INV03086,30,2024-11-05,153.52
SAL11596,INV09425,45,2023-04-21,404.37
SAL11597,INV08798,9,2025-06-12,110.03
SAL11598,INV01168,76,2022-10-17,499.58
SAL11599,INV08225,63,2023-07-14,308.32
SAL11600,INV10215,94,2023-09-07,497.18
SAL11601,INV02260,88,2025-11-24,46.87
SAL11602,INV10566,76,2025-02-14,72.48
SAL11603,INV08767,78,2021-10-01,319.71
SAL11604,INV12244,26,2022-06-18,54.76
SAL11605,INV01666,68,2021-12-22,160.03
SAL11606,INV14038,78,2024-11-08,19.08
SAL11607,INV03590,58,2024-04-29,27.36
SAL11608,INV11022,15,2025-08-21,188.27
SAL11609,INV13646,33,2022-11-02,13.49
SAL11610,INV06365,99,2025-06-26,232.18
SAL11611,INV09893,53,2022-08-01,412.1
SAL11612,INV01141,34,2022-02-11,25.91
SAL11613,INV12069,53,2021-06-22,128.89
SAL11614,INV14336,37,2023-04-29,466.12
SAL11615,INV12547,31,2023-01-23,373.17
SAL11616,INV04726,65,2022-01-08,168.57
SAL11617,INV12723,38,2023-03-17,202.05
SAL11618,INV09580,68,2025-11-30,141.63
SAL11619,INV07583,41,2023-02-12,392.91
SAL11620,INV05160,43,2025-09-06,133.05
SAL11621,INV13618,20,2025-12-17,127.13
SAL11622,INV01885,26,2024-03-14,104.27
SAL11623,INV08862,16,2022-04-05,253.25
SAL11624,INV00734,84,2021-02-12,202.79
SAL11625,INV00844,99,2021-02-17,281.29
SAL11626,INV08408,57,2024-02-18,344.32
SAL11627,INV02428,67,2024-08-18,151.38
SAL11628,INV05672,8,2024-06-07,51.92
SAL11629,INV12795,91,2024-07-07,491.72
SAL11630,INV09324,20,2022-04-14,100.05
SAL11631,INV07330,34,2021-07-02,248.73
SAL11632,INV07049,6,2023-08-06,314.03
SAL11633,INV00201,44,2022-02-11,156.55
SAL11634,INV06861,47,2022-06-21,448.92
SAL11635,INV09445,20,2024-12-07,437.83
SAL11636,INV03999,98,2025-10-11,63.08
SAL11637,INV10180,98,2021-12-12,147.22
SAL11638,INV06891,14,2021-04-12,231.01
SAL11639,INV02875,16,2023-04-02,202.01
SAL11640,INV08628,4,2024-06-19,447.68
SAL11641,INV02916,55,2023-05-29,66.69
SAL11642,INV00675,16,2024-05-14,279.21
SAL11643,INV13031,87,2022-06-17,138.88
SAL11644,INV11583,72,2021-11-02,95.14
SAL11645,INV12232,39,2021-07-02,345.04
SAL11646,INV09646,67,2023-01-24,147.88
SAL11647,INV08215,32,2021-12-15,115.69
SAL11648,INV03354,39,2024-03-07,280.1
SAL11649,INV07016,73,2021-08-29,265.59
SAL11650,INV09820,29,2021-01-29,141.82
SAL11651,INV11891,28,2025-01-11,329.56
SAL11652,INV13466,56,2023-12-13,480.74
SAL11653,INV00207,58,2023-06-11,115.46
SAL11654,INV09645,92,2025-05-03,409.86
SAL11655,INV05445,97,2023-07-19,144.56
SAL11656,INV01528,31,2025-08-22,115.42
SAL11657,INV13844,98,2024-10-11,86.42
SAL11658,INV09599,71,2023-10-10,432.7
SAL11659,INV13430,94,2021-08-31,39.97
SAL11660,INV06992,13,2022-04-05,179.13
SAL11661,INV13685,69,2025-01-01,423.02
SAL11662,INV02464,57,2022-02-21,341.37
SAL11663,INV09176,90,2022-01-26,141.78
SAL11664,INV01667,83,2025-11-01,335.22
SAL11665,INV08687,16,2025-07-24,69.33
SAL11666,INV09836,58,2025-05-21,252.22
SAL11667,INV12606,18,2022-06-30,161.07
SAL11668,INV11669,16,2022-08-13,324.15
SAL11669,INV04396,49,2025-03-09,499.87
SAL11670,INV05112,93,2023-10-10,281.95
SAL11671,INV03577,69,2023-02-22,197.62
SAL11672,INV12627,59,2021-09-24,178.57
SAL11673,INV11061,77,2023-06-03,427.9
SAL11674,INV08240,84,2025-10-20,426.49
SAL11675,INV06092,27,2022-02-28,264.86
SAL11676,INV08792,11,2024-05-13,463.8
SAL11677,INV14077,71,2022-03-18,452.37
SAL11678,INV11828,89,2025-08-15,192.6
SAL11679,INV02775,19,2022-08-03,342.54
SAL11680,INV10094,4,2025-01-28,349.01
SAL11681,INV02168,32,2024-10-18,157.33
SAL11682,INV12117,68,2022-01-23,416.14
SAL11683,INV13979,79,2023-05-07,291.8
SAL11684,INV11440,19,2022-01-05,62.13
SAL11685,INV10970,5,2023-04-17,297.13
SAL11686,INV08952,2,2025-06-11,202.38
SAL11687,INV02203,91,2021-10-26,303.84
SAL11688,INV13686,59,2021-02-28,426.63
SAL11689,INV06020,39,2022-08-18,327.5
SAL11690,INV13897,81,2022-06-21,122.75
SAL11691,INV08650,10,2022-04-28,451.53
SAL11692,INV12731,79,2024-06-19,225.12
SAL11693,INV03148,2,2023-07-13,401.95
SAL11694,INV00654,54,2022-05-24,263.48
SAL11695,INV00600,54,2023-01-28,293.38
SAL11696,INV11718,61,2024-04-08,335.29
SAL11697,INV01526,55,2024-11-02,177.58
SAL11698,INV14105,9,2024-08-18,112.38
SAL11699,INV14428,6,2023-07-28,390.7
SAL11700,INV01919,56,2021-06-25,457.66
SAL11701,INV12045,20,2021-01-22,117.21
SAL11702,INV03128,23,2023-08-19,401.24
SAL11703,INV06680,77,2021-09-30,453.75
SAL11704,INV13732,81,2025-11-20,465.18
SAL11705,INV03572,55,2022-10-25,313.08
SAL11706,INV14830,24,2024-11-20,238.23
SAL11707,INV00740,83,2023-03-26,238.82
SAL11708,INV13915,47,2024-11-07,223.71
SAL11709,INV11146,79,2022-03-11,18.67
SAL11710,INV10096,12,2024-12-31,346.99
SAL11711,INV11197,27,2023-02-25,259.29
SAL11712,INV02501,42,2024-12-21,265.76
SAL11713,INV01054,6,2023-05-17,158.16
SAL11714,INV08363,19,2025-02-16,54.84
SAL11715,INV11199,22,2024-05-08,206.51
SAL11716,INV02877,58,2022-06-09,21.34
SAL11717,INV11993,90,2021-05-30,191.93
SAL11718,INV04925,18,2021-07-15,470.0
SAL11719,INV07736,14,2024-02-15,78.37
SAL11720,INV00689,4,2021-05-01,251.34
SAL11721,INV12286,22,2021-04-17,391.83
SAL11722,INV13778,57,2022-11-13,235.41
SAL11723,INV05744,56,2022-04-26,52.23
SAL11724,INV09214,45,2023-08-23,70.43
SAL11725,INV03361,24,2022-12-27,264.19
SAL11726,INV03084,12,2024-05-26,278.38
SAL11727,INV07672,38,2024-10-05,221.94
SAL11728,INV06095,40,2025-07-02,158.89
SAL11729,INV05580,26,2024-05-10,126.5
SAL11730,INV07395,57,2024-12-24,95.03
SAL11731,INV05944,15,2025-03-13,478.71
SAL11732,INV00099,69,2025-07-17,180.2
SAL11733,INV09330,30,2021-04-04,181.2
SAL11734,INV06374,58,2021-01-11,219.8
SAL11735,INV12027,24,2022-06-04,238.73
SAL11736,INV13808,60,2023-10-31,230.73
SAL11737,INV04893,25,2024-06-23,325.5
SAL11738,INV12582,46,2023-02-20,295.44
SAL11739,INV08960,63,2022-09-12,330.92
SAL11740,INV03113,98,2023-03-20,197.19
SAL11741,INV05934,90,2024-10-06,286.19
SAL11742,INV02295,64,2023-01-30,148.58
SAL11743,INV11864,18,2021-09-28,491.17
SAL11744,INV05761,41,2024-02-20,84.87
SAL11745,INV01942,34,2021-03-26,133.02
SAL11746,INV14270,79,2024-04-03,150.96
SAL11747,INV06943,36,2022-01-03,154.69
SAL11748,INV13699,75,2022-06-18,309.23
SAL11749,INV08394,27,2021-12-14,178.5
SAL11750,INV13550,92,2023-10-29,37.27
SAL11751,INV08245,73,2023-10-07,452.61
SAL11752,INV01776,64,2022-11-26,204.82
SAL11753,INV06717,51,2025-12-03,443.5
SAL11754,INV12347,45,2023-08-17,361.64
SAL11755,INV03082,1,2021-09-28,333.61
SAL11756,INV12998,5,2021-07-03,275.75
SAL11757,INV13268,71,2022-10-12,291.8
SAL11758,INV03064,17,2024-12-25,229.45
SAL11759,INV06650,22,2023-12-23,261.29
SAL11760,INV07025,43,2023-06-06,113.93
SAL11761,INV10706,41,2021-10-18,18.04
SAL11762,INV03172,99,2022-06-18,66.21
SAL11763,INV08307,19,2021-08-28,192.87
SAL11764,INV00897,84,2022-10-04,312.99
SAL11765,INV01919,22,2021-04-01,167.41
SAL11766,INV00603,65,2021-09-19,42.18
SAL11767,INV00110,10,2023-10-20,309.85
SAL11768,INV14137,61,2025-11-21,461.29
SAL11769,INV07853,6,2025-09-06,411.63
SAL11770,INV14518,80,2022-07-30,436.68
SAL11771,INV13671,39,2025-03-12,419.97
SAL11772,INV12329,45,2023-01-09,91.04
SAL11773,INV00921,36,2023-05-31,252.33
SAL11774,INV09763,30,2022-08-03,261.7
SAL11775,INV03270,92,2025-12-01,59.77
SAL11776,INV02079,32,2022-06-24,108.68
SAL11777,INV13139,53,2024-06-09,167.6
SAL11778,INV06852,86,2025-08-26,46.32
SAL11779,INV11277,78,2025-04-09,10.35
SAL11780,INV08573,53,2022-06-25,496.45
SAL11781,INV13207,22,2023-11-25,483.13
SAL11782,INV04602,12,2022-10-04,43.19
SAL11783,INV02700,92,2023-06-12,480.24
SAL11784,INV11575,10,2021-12-04,74.4
SAL11785,INV14999,61,2022-10-09,452.71
SAL11786,INV07176,90,2025-02-18,482.52
SAL11787,INV11213,26,2023-10-04,417.15
SAL11788,INV04304,92,2025-04-14,497.39
SAL11789,INV07380,92,2021-11-06,159.73
SAL11790,INV11212,86,2024-02-13,185.23
SAL11791,INV14480,27,2025-10-14,307.59
SAL11792,INV07433,98,2024-09-08,417.32
SAL11793,INV14073,45,2024-07-27,162.01
SAL11794,INV13455,99,2025-06-23,263.66
SAL11795,INV11154,18,2023-06-21,131.6
SAL11796,INV10242,88,2021-04-19,77.59
SAL11797,INV04938,79,2022-01-22,48.89
SAL11798,INV00360,77,2021-11-01,296.85
SAL11799,INV02243,19,2021-04-22,137.93
SAL11800,INV10583,43,2022-04-16,169.89
SAL11801,INV04039,74,2022-01-11,94.66
SAL11802,INV02906,51,2021-03-15,364.61
SAL11803,INV01540,66,2023-08-22,385.57
SAL11804,INV13430,5,2022-06-17,346.49
SAL11805,INV03670,66,2021-12-01,308.18
SAL11806,INV08377,93,2024-12-16,420.07
SAL11807,INV11390,85,2023-08-15,460.87
SAL11808,INV08036,10,2023-06-13,349.2
SAL11809,INV10053,47,2021-08-26,373.19
SAL11810,INV06669,6,2023-10-11,466.82
SAL11811,INV02365,41,2021-03-25,410.12
SAL11812,INV11313,65,2023-06-24,224.05
SAL11813,INV03545,73,2023-01-01,76.69
SAL11814,INV00711,14,2024-12-23,476.03
SAL11815,INV06692,51,2024-02-23,135.09
SAL11816,INV04936,92,2023-09-21,337.59
SAL11817,INV09750,12,2023-07-27,303.18
SAL11818,INV11272,18,2023-10-07,416.09
SAL11819,INV06350,96,2021-08-19,322.97
SAL11820,INV11627,23,2025-09-29,85.76
SAL11821,INV08591,44,2025-01-14,146.59
SAL11822,INV08656,5,2025-11-11,321.42
SAL11823,INV09211,22,2021-10-31,447.51
SAL11824,INV01094,44,2021-09-11,369.93
SAL11825,INV02387,86,2022-12-17,288.88
SAL11826,INV03589,55,2021-07-11,322.37
SAL11827,INV12690,64,2022-02-22,87.56
SAL11828,INV13307,6,2025-11-14,165.76
SAL11829,INV13826,66,2022-08-05,73.6
SAL11830,INV03871,43,2022-01-05,261.63
SAL11831,INV04971,30,2025-09-06,472.15
SAL11832,INV04129,4,2021-12-11,355.81
SAL11833,INV12766,76,2025-03-16,250.86
SAL11834,INV06399,82,2023-11-08,36.58
SAL11835,INV11557,12,2025-08-12,34.8
SAL11836,INV11002,84,2022-07-13,366.92
SAL11837,INV06634,82,2024-02-28,267.85
SAL11838,INV01169,48,2025-12-30,202.1
SAL11839,INV12502,11,2024-09-20,276.5
SAL11840,INV12709,1,2024-04-14,389.89
SAL11841,INV12039,83,2022-03-11,469.65
SAL11842,INV04411,60,2024-04-10,15.52
SAL11843,INV07425,26,2021-01-09,378.3
SAL11844,INV14365,28,2023-12-14,171.43
SAL11845,INV05915,53,2025-04-20,382.34
SAL11846,INV11888,64,2024-03-14,318.54
SAL11847,INV14761,71,2022-01-05,125.5
SAL11848,INV08950,1,2023-05-03,82.77
SAL11849,INV11447,86,2021-06-07,252.11
SAL11850,INV13341,61,2022-05-20,380.17
SAL11851,INV00533,66,2025-04-23,193.08
SAL11852,INV05026,83,2023-10-18,349.37
SAL11853,INV03636,61,2024-10-18,389.42
SAL11854,INV01035,56,2021-07-13,38.09
SAL11855,INV03097,24,2025-12-23,328.03
SAL11856,INV05277,75,2022-11-05,283.3
SAL11857,INV02472,43,2021-02-23,197.32
SAL11858,INV04828,11,2022-08-06,190.58
SAL11859,INV04176,24,2024-10-27,415.8
SAL11860,INV01644,48,2024-10-25,151.59
SAL11861,INV00878,53,2021-09-07,284.04
SAL11862,INV01046,16,2023-03-19,249.68
SAL11863,INV10843,13,2023-02-05,379.03
SAL11864,INV13882,19,2024-04-24,367.02
SAL11865,INV02924,89,2021-08-06,412.25
SAL11866,INV12493,85,2025-09-11,266.76
SAL11867,INV05367,26,2022-10-25,272.28
SAL11868,INV08371,58,2021-11-11,481.44
SAL11869,INV01112,14,2021-03-01,357.23
SAL11870,INV09197,92,2021-06-16,308.79
SAL11871,INV08120,26,2023-08-01,72.31
SAL11872,INV05874,8,2025-08-29,104.03
SAL11873,INV01014,71,2024-12-20,281.49
SAL11874,INV03604,22,2024-09-12,37.12
SAL11875,INV01780,87,2023-09-10,73.71
SAL11876,INV00647,27,2023-07-19,242.01
SAL11877,INV05386,38,2024-07-10,122.09
SAL11878,INV04250,50,2022-07-06,285.07
SAL11879,INV07997,67,2024-05-01,227.42
SAL11880,INV09369,64,2024-09-09,103.19
SAL11881,INV01523,31,2021-01-12,272.2
SAL11882,INV00138,11,2022-11-06,359.16
SAL11883,INV00616,30,2021-03-31,128.76
SAL11884,INV01642,72,2024-09-05,406.81
SAL11885,INV05403,47,2024-06-28,407.46
SAL11886,INV12344,50,2023-07-17,462.96
SAL11887,INV01608,7,2022-10-28,210.8
SAL11888,INV09725,48,2025-02-07,379.56
SAL11889,INV12509,37,2025-02-12,429.24
SAL11890,INV14722,49,2025-06-21,82.98
SAL11891,INV13400,97,2024-03-11,399.79
SAL11892,INV00811,7,2021-09-22,103.39
SAL11893,INV03043,17,2022-03-09,354.15
SAL11894,INV10062,45,2025-11-03,156.27
SAL11895,INV13624,35,2021-04-10,226.84
SAL11896,INV02147,47,2025-06-30,229.65
SAL11897,INV14811,36,2024-08-11,120.38
SAL11898,INV08879,51,2022-08-03,220.72
SAL11899,INV11246,3,2022-10-24,403.75
SAL11900,INV05578,52,2025-06-23,101.47
SAL11901,INV00740,45,2021-04-24,345.77
SAL11902,INV13179,46,2025-03-04,463.2
SAL11903,INV02775,38,2021-05-25,493.46
SAL11904,INV13541,34,2024-01-26,335.17
SAL11905,INV00832,70,2024-05-18,386.69
SAL11906,INV09665,45,2023-02-21,17.93
SAL11907,INV00671,99,2021-07-09,162.87
SAL11908,INV09759,2,2023-03-28,48.15
SAL11909,INV00460,41,2022-06-07,109.83
SAL11910,INV03838,40,2021-12-31,372.06
SAL11911,INV06277,29,2022-05-07,151.01
SAL11912,INV08442,98,2025-04-28,418.81
SAL11913,INV08621,8,2025-11-08,14.75
SAL11914,INV02904,10,2023-03-28,319.55
SAL11915,INV00104,91,2021-07-02,227.36
SAL11916,INV14489,14,2021-02-12,453.66
SAL11917,INV12441,57,2025-10-12,63.87
SAL11918,INV14809,88,2022-03-03,96.58
SAL11919,INV13248,37,2021-11-30,130.45
SAL11920,INV14827,44,2023-03-07,439.91
SAL11921,INV04663,76,2025-05-16,351.9
SAL11922,INV09361,35,2023-04-05,32.68
SAL11923,INV03195,31,2022-08-07,306.46
SAL11924,INV02463,87,2024-08-18,349.09
SAL11925,INV01974,67,2025-03-22,348.77
SAL11926,INV12523,36,2024-09-01,207.06
SAL11927,INV03040,54,2021-11-12,202.88
SAL11928,INV08593,98,2021-09-04,472.11
SAL11929,INV13153,88,2022-09-04,74.55
SAL11930,INV09132,71,2023-10-03,91.94
SAL11931,INV05658,29,2025-06-29,287.1
SAL11932,INV09398,16,2023-06-05,160.35
SAL11933,INV14078,70,2025-02-16,148.12
SAL11934,INV07432,76,2025-07-10,408.58
SAL11935,INV08814,5,2022-09-28,366.5
SAL11936,INV05421,24,2024-11-03,449.41
SAL11937,INV03657,21,2024-05-20,290.31
SAL11938,INV02194,18,2021-09-26,61.69
SAL11939,INV07853,13,2023-01-06,269.16
SAL11940,INV10370,2,2024-09-24,432.21
SAL11941,INV04743,77,2021-07-16,343.33
SAL11942,INV08957,3,2025-09-01,14.96
SAL11943,INV13299,19,2023-01-23,492.07
SAL11944,INV05822,52,2023-11-16,329.35
SAL11945,INV07950,1,2022-02-14,244.26
SAL11946,INV04068,96,2023-09-30,104.65
SAL11947,INV04694,30,2023-07-02,440.48
SAL11948,INV04393,88,2025-12-19,223.76
SAL11949,INV14066,87,2023-03-06,70.75
SAL11950,INV14444,51,2023-09-03,430.52
SAL11951,INV14340,30,2022-07-04,471.66
SAL11952,INV01328,15,2024-02-28,439.81
SAL11953,INV03906,70,2024-05-14,252.54
SAL11954,INV07967,10,2023-05-17,451.13
SAL11955,INV02871,98,2021-07-04,348.6
SAL11956,INV10804,61,2025-03-30,245.97
SAL11957,INV09565,54,2023-05-16,68.31
SAL11958,INV01811,20,2025-07-19,328.51
SAL11959,INV05757,69,2023-01-25,172.46
SAL11960,INV13750,50,2024-06-11,386.9
SAL11961,INV09886,18,2022-01-17,417.39
SAL11962,INV06617,47,2023-06-09,365.37
SAL11963,INV08987,62,2024-07-15,396.15
SAL11964,INV04017,39,2023-05-23,380.76
SAL11965,INV00179,83,2021-07-10,48.25
SAL11966,INV13280,70,2021-03-24,312.54
SAL11967,INV12371,47,2023-11-18,299.94
SAL11968,INV07998,32,2022-12-01,390.66
SAL11969,INV10261,32,2023-08-08,287.55
SAL11970,INV13863,56,2024-10-17,58.58
SAL11971,INV05518,51,2022-04-05,279.94
SAL11972,INV06408,73,2024-08-19,227.7
SAL11973,INV05619,21,2024-11-06,264.45
SAL11974,INV04632,33,2025-01-01,73.36
SAL11975,INV04283,34,2021-11-14,276.87
SAL11976,INV06440,53,2023-10-12,397.72
SAL11977,INV05335,58,2023-12-16,332.72
SAL11978,INV02465,74,2024-07-13,98.71
SAL11979,INV10956,74,2024-08-18,180.33
SAL11980,INV00476,1,2023-12-11,141.4
SAL11981,INV04536,89,2021-06-21,282.05
SAL11982,INV09705,51,2022-08-19,119.88
SAL11983,INV05171,8,2023-08-17,320.78
SAL11984,INV00028,13,2023-06-15,221.0
SAL11985,INV02673,35,2021-06-12,24.45
SAL11986,INV11034,55,2025-06-30,389.87
SAL11987,INV11413,10,2023-09-06,212.54
SAL11988,INV09930,82,2022-09-08,179.02
SAL11989,INV01730,42,2021-11-01,155.99
SAL11990,INV13983,79,2021-09-19,101.05
SAL11991,INV03281,72,2024-11-02,192.93
SAL11992,INV11131,16,2022-09-08,315.22
SAL11993,INV14046,49,2025-09-20,105.71
SAL11994,INV14366,79,2022-05-25,444.28
SAL11995,INV03316,93,2023-12-08,29.97
SAL11996,INV10017,72,2023-05-26,108.96
SAL11997,INV02416,30,2022-08-29,312.58
SAL11998,INV06018,2,2024-03-10,224.82
SAL11999,INV13288,97,2021-04-08,19.78
SAL12000,INV00397,25,2024-02-03,422.5
SAL12001,INV04474,5,2021-06-06,165.9
